participant_id,block,trial_id,stimulus,condition,is_word,syllable_length,frequency_group,frequency,log_frequency,source_realword,correct_response,key_pressed,response_label,accuracy,rt,source_file,source_encoding,row_in_file,item_id,rt_numeric,log_rt,is_timeout,is_main_trial,is_practice_trial,is_real_word,is_pseudoword,is_correct,accuracy_numeric,syllable_length_numeric,frequency_numeric,log_frequency_numeric
14,main,LDT3X4_093,máy vi tính,word,1,3,mid,13,2.564949357,máy vi tính,word,f,word,1,1.091132,14_session-001_ldt_20260523_090600.csv,cp1258,27,LDT3X4_093,1.091132,0.08721568944975089,False,True,False,True,False,True,1,3,13.0,2.564949357
14,main,LDT3X4_031,máy nghe nh?c,pseudoword,0,3,control,NA,NA,máy nghe nh?c,nonword,j,nonword,1,0.987938,14_session-001_ldt_20260523_090600.csv,cp1258,28,LDT3X4_031,0.987938,-0.01213533623976067,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_083,giá,word,1,1,high,714,6.570882962,giá,word,f,word,1,0.286298,14_session-001_ldt_20260523_090600.csv,cp1258,29,LDT3X4_083,0.286298,-1.250722052581825,False,True,False,True,False,True,1,1,714.0,6.570882962
14,main,LDT3X4_008,di?n tho?i di d?ng,word,1,4,high,14,2.63905733,di?n tho?i di d?ng,word,f,word,1,0.468489,14_session-001_ldt_20260523_090600.csv,cp1258,30,LDT3X4_008,0.468489,-0.7582426567682015,False,True,False,True,False,True,1,4,14.0,2.63905733
14,main,LDT3X4_055,máy di?u ḥa,word,1,3,low,10,2.302585093,máy di?u ḥa,word,f,word,1,0.658477,14_session-001_ldt_20260523_090600.csv,cp1258,31,LDT3X4_055,0.658477,-0.4178256862751564,False,True,False,True,False,True,1,3,10.0,2.302585093
14,main,LDT3X4_070,chuy?n t́nh c?m,word,1,3,high,48,3.871201011,chuy?n t́nh c?m,word,f,word,1,0.57887,14_session-001_ldt_20260523_090600.csv,cp1258,32,LDT3X4_070,0.57887,-0.5466773516618407,False,True,False,True,False,True,1,3,48.0,3.871201011
14,main,LDT3X4_037,dâ,pseudoword,0,1,control,NA,NA,dá,nonword,j,nonword,1,0.531683,14_session-001_ldt_20260523_090600.csv,cp1258,33,LDT3X4_037,0.531683,-0.6317078319000473,False,True,False,False,True,True,1,1,,
14,main,LDT3X4_036,khoa h?c,word,1,2,mid,20,2.995732274,khoa h?c,word,f,word,1,0.49753,14_session-001_ldt_20260523_090600.csv,cp1258,34,LDT3X4_036,0.49753,-0.6980994226940148,False,True,False,True,False,True,1,2,20.0,2.995732274
14,main,LDT3X4_022,trư,pseudoword,0,1,control,NA,NA,tr?,nonword,j,nonword,1,0.615472,14_session-001_ldt_20260523_090600.csv,cp1258,35,LDT3X4_022,0.615472,-0.48536582586274646,False,True,False,False,True,True,1,1,,
14,main,LDT3X4_101,nhà thi?t k?,word,1,3,low,9,2.197224577,nhà thi?t k?,word,f,word,1,0.577546,14_session-001_ldt_20260523_090600.csv,cp1258,36,LDT3X4_101,0.577546,-0.5489671860787206,False,True,False,True,False,True,1,3,9.0,2.197224577
14,main,LDT3X4_048,di?n dàn qu?c t?,word,1,4,low,4,1.386294361,di?n dàn qu?c t?,word,f,word,1,0.964983,14_session-001_ldt_20260523_090600.csv,cp1258,37,LDT3X4_048,0.964983,-0.03564479437863574,False,True,False,True,False,True,1,4,4.0,1.386294361
14,main,LDT3X4_032,công ty,word,1,2,high,135,4.905274778,công ty,word,f,word,1,0.285142,14_session-001_ldt_20260523_090600.csv,cp1258,38,LDT3X4_032,0.285142,-1.2547679771825833,False,True,False,True,False,True,1,2,135.0,4.905274778
14,main,LDT3X4_042,m?c giá,word,1,2,mid,16,2.772588722,m?c giá,word,f,word,1,0.465188,14_session-001_ldt_20260523_090600.csv,cp1258,39,LDT3X4_042,0.465188,-0.7653136540271694,False,True,False,True,False,True,1,2,16.0,2.772588722
14,main,LDT3X4_025,môi tru?ng b?n ngoài,pseudoword,0,4,control,NA,NA,môi tru?ng bên ngoài,nonword,j,nonword,1,0.788341,14_session-001_ldt_20260523_090600.csv,cp1258,40,LDT3X4_025,0.788341,-0.23782454161294014,False,True,False,False,True,True,1,4,,
14,main,LDT3X4_086,th? tru?ng n?i d?a,word,1,4,mid,5,1.609437912,th? tru?ng n?i d?a,word,f,word,1,0.711425,14_session-001_ldt_20260523_090600.csv,cp1258,41,LDT3X4_086,0.711425,-0.34048527811167373,False,True,False,True,False,True,1,4,5.0,1.609437912
14,main,LDT3X4_095,cây,word,1,1,mid,281,5.638354669,cây,word,f,word,1,0.433331,14_session-001_ldt_20260523_090600.csv,cp1258,42,LDT3X4_095,0.433331,-0.8362534088305003,False,True,False,True,False,True,1,1,281.0,5.638354669
14,main,LDT3X4_076,th? tru?c n?i d?a,pseudoword,0,4,control,NA,NA,th? tru?ng n?i d?a,nonword,j,nonword,1,1.048732,14_session-001_ldt_20260523_090600.csv,cp1258,43,LDT3X4_076,1.048732,0.04758181536235743,False,True,False,False,True,True,1,4,,
14,main,LDT3X4_106,mu,word,1,1,low,47,3.850147602,mu,word,f,word,1,0.313384,14_session-001_ldt_20260523_090600.csv,cp1258,44,LDT3X4_106,0.313384,-1.1603260033309175,False,True,False,True,False,True,1,1,47.0,3.850147602
14,main,LDT3X4_108,tin,word,1,1,high,679,6.520621128,tin,word,f,word,1,0.28,14_session-001_ldt_20260523_090600.csv,cp1258,45,LDT3X4_108,0.28,-1.2729656758128873,False,True,False,True,False,True,1,1,679.0,6.520621128
14,main,LDT3X4_120,xe d?y,word,1,2,mid,14,2.63905733,xe d?y,word,f,word,1,0.47334,14_session-001_ldt_20260523_090600.csv,cp1258,46,LDT3X4_120,0.47334,-0.7479413326470838,False,True,False,True,False,True,1,2,14.0,2.63905733
14,main,LDT3X4_062,nu?m du?ng,pseudoword,0,2,control,NA,NA,nu?c du?ng,nonword,j,nonword,1,0.867276,14_session-001_ldt_20260523_090600.csv,cp1258,47,LDT3X4_062,0.867276,-0.14239801376038963,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_066,lá dic lang,pseudoword,0,3,control,NA,NA,lá dinh lang,nonword,j,nonword,1,0.813022,14_session-001_ldt_20260523_090600.csv,cp1258,48,LDT3X4_066,0.813022,-0.20699710952984623,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_072,côc,pseudoword,0,1,control,NA,NA,c?c,nonword,j,nonword,1,0.713212,14_session-001_ldt_20260523_090600.csv,cp1258,49,LDT3X4_072,0.713212,-0.33797656755982636,False,True,False,False,True,True,1,1,,
14,main,LDT3X4_002,núi,word,1,1,low,31,3.433987204,núi,word,f,word,1,0.34402,14_session-001_ldt_20260523_090600.csv,cp1258,50,LDT3X4_002,0.34402,-1.0670554837638924,False,True,False,True,False,True,1,1,31.0,3.433987204
14,main,LDT3X4_038,sông,word,1,1,low,60,4.094344562,sông,word,f,word,1,0.435433,14_session-001_ldt_20260523_090600.csv,cp1258,51,LDT3X4_038,0.435433,-0.8314143406789591,False,True,False,True,False,True,1,1,60.0,4.094344562
14,main,LDT3X4_119,nu?c,word,1,1,high,1464,7.288927695,nu?c,word,f,word,1,0.28,14_session-001_ldt_20260523_090600.csv,cp1258,52,LDT3X4_119,0.28,-1.2729656758128873,False,True,False,True,False,True,1,1,1464.0,7.288927695
14,main,LDT3X4_056,nu?c m?m nguyên ch?t,word,1,4,mid,6,1.791759469,nu?c m?m nguyên ch?t,word,f,word,1,0.801143,14_session-001_ldt_20260523_090600.csv,cp1258,53,LDT3X4_056,0.801143,-0.22171582100634973,False,True,False,True,False,True,1,4,6.0,1.791759469
14,main,LDT3X4_099,nu?c mu?i,word,1,2,low,11,2.397895273,nu?c mu?i,word,f,word,1,0.432785,14_session-001_ldt_20260523_090600.csv,cp1258,54,LDT3X4_099,0.432785,-0.8375142100911346,False,True,False,True,False,True,1,2,11.0,2.397895273
14,main,LDT3X4_082,công nghi?p,word,1,2,high,27,3.295836866,công nghi?p,word,f,word,1,0.335285,14_session-001_ldt_20260523_090600.csv,cp1258,55,LDT3X4_082,0.335285,-1.0927743625679036,False,True,False,True,False,True,1,2,27.0,3.295836866
14,main,LDT3X4_110,nhà thi?t ké,pseudoword,0,3,control,NA,NA,nhà thi?t k?,nonword,f,word,0,0.938688,14_session-001_ldt_20260523_090600.csv,cp1258,56,LDT3X4_110,0.938688,-0.06327212335784704,False,True,False,False,True,False,0,3,,
14,main,LDT3X4_044,câu tr? l?i,word,1,3,high,30,3.401197382,câu tr? l?i,word,f,word,1,0.669726,14_session-001_ldt_20260523_090600.csv,cp1258,57,LDT3X4_044,0.669726,-0.4008866054659989,False,True,False,True,False,True,1,3,30.0,3.401197382
14,main,LDT3X4_111,ch? c?a hàc,pseudoword,0,3,control,NA,NA,ch? c?a hàng,nonword,j,nonword,1,0.811866,14_session-001_ldt_20260523_090600.csv,cp1258,58,LDT3X4_111,0.811866,-0.20841997706906357,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_097,côm ty,pseudoword,0,2,control,NA,NA,công ty,nonword,j,nonword,1,0.750112,14_session-001_ldt_20260523_090600.csv,cp1258,59,LDT3X4_097,0.750112,-0.28753275026755987,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_003,co só s?n xu?t,pseudoword,0,4,control,NA,NA,co s? s?n xu?t,nonword,j,nonword,1,0.920681,14_session-001_ldt_20260523_090600.csv,cp1258,60,LDT3X4_003,0.920681,-0.0826416653735212,False,True,False,False,True,True,1,4,,
14,main,LDT3X4_104,van hóa ?m th?c,word,1,4,low,3,1.098612289,van hóa ?m th?c,word,f,word,1,0.736052,14_session-001_ldt_20260523_090600.csv,cp1258,61,LDT3X4_104,0.736052,-0.306454510575095,False,True,False,True,False,True,1,4,3.0,1.098612289
14,main,LDT3X4_029,máy nu?c nóng,word,1,3,low,6,1.791759469,máy nu?c nóng,word,f,word,1,0.604511,14_session-001_ldt_20260523_090600.csv,cp1258,62,LDT3X4_029,0.604511,-0.5033354122359439,False,True,False,True,False,True,1,3,6.0,1.791759469
14,main,LDT3X4_067,v?t,word,1,1,mid,252,5.529429088,v?t,word,f,word,1,0.287935,14_session-001_ldt_20260523_090600.csv,cp1258,63,LDT3X4_067,0.287935,-1.2450205187634595,False,True,False,True,False,True,1,1,252.0,5.529429088
14,main,LDT3X4_091,m? ch?ng nàng hâu,pseudoword,0,4,control,NA,NA,m? ch?ng nàng dâu,nonword,f,word,0,1.199384,14_session-001_ldt_20260523_090600.csv,cp1258,64,LDT3X4_091,1.199384,0.1818080916599587,False,True,False,False,True,False,0,4,,
14,main,LDT3X4_092,gió,word,1,1,mid,118,4.770684624,gió,word,f,word,1,0.28,14_session-001_ldt_20260523_090600.csv,cp1258,65,LDT3X4_092,0.28,-1.2729656758128873,False,True,False,True,False,True,1,1,118.0,4.770684624
14,main,LDT3X4_084,hoi nu?m,pseudoword,0,2,control,NA,NA,hoi nu?c,nonword,j,nonword,1,0.738441,14_session-001_ldt_20260523_090600.csv,cp1258,66,LDT3X4_084,0.738441,-0.30321407187452093,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_069,nu?c vo g?o,word,1,3,high,28,3.33220451,nu?c vo g?o,word,f,word,1,0.533115,14_session-001_ldt_20260523_090600.csv,cp1258,67,LDT3X4_069,0.533115,-0.6290181182391952,False,True,False,True,False,True,1,3,28.0,3.33220451
14,main,LDT3X4_100,lu?t pháp,word,1,2,mid,26,3.258096538,lu?t pháp,word,f,word,1,0.530431,14_session-001_ldt_20260523_090600.csv,cp1258,68,LDT3X4_100,0.530431,-0.6340653953629066,False,True,False,True,False,True,1,2,26.0,3.258096538
14,main,LDT3X4_023,d?m ki?n xă h?i,pseudoword,0,4,control,NA,NA,d?nh ki?n xă h?i,nonword,j,nonword,1,0.721022,14_session-001_ldt_20260523_090600.csv,cp1258,69,LDT3X4_023,0.721022,-0.3270856289865611,False,True,False,False,True,True,1,4,,
14,main,LDT3X4_033,d?ng nghi?p,word,1,2,high,45,3.80666249,d?ng nghi?p,word,f,word,1,0.436765,14_session-001_ldt_20260523_090600.csv,cp1258,70,LDT3X4_033,0.436765,-0.8283599859670061,False,True,False,True,False,True,1,2,45.0,3.80666249
14,main,LDT3X4_043,d?t,word,1,1,mid,138,4.927253685,d?t,word,f,word,1,0.28,14_session-001_ldt_20260523_090600.csv,cp1258,71,LDT3X4_043,0.28,-1.2729656758128873,False,True,False,True,False,True,1,1,138.0,4.927253685
14,main,LDT3X4_027,h́nh ch? nh?t,word,1,3,high,20,2.995732274,h́nh ch? nh?t,word,f,word,1,0.546936,14_session-001_ldt_20260523_090600.csv,cp1258,72,LDT3X4_027,0.546936,-0.6034234852335573,False,True,False,True,False,True,1,3,20.0,2.995732274
14,main,LDT3X4_081,nghiên c?u khoa h?c,word,1,4,low,3,1.098612289,nghiên c?u khoa h?c,word,f,word,1,0.775926,14_session-001_ldt_20260523_090600.csv,cp1258,73,LDT3X4_081,0.775926,-0.25369812417079307,False,True,False,True,False,True,1,4,3.0,1.098612289
14,main,LDT3X4_071,d? n?i th?t,word,1,3,mid,18,2.890371758,d? n?i th?t,word,f,word,1,0.667917,14_session-001_ldt_20260523_090600.csv,cp1258,74,LDT3X4_071,0.667917,-0.40359136466235407,False,True,False,True,False,True,1,3,18.0,2.890371758
14,main,LDT3X4_077,c?a hàc,pseudoword,0,2,control,NA,NA,c?a hàng,nonword,j,nonword,1,0.917699,14_session-001_ldt_20260523_090600.csv,cp1258,75,LDT3X4_077,0.917699,-0.08588582883848679,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_015,h? th?ng,word,1,2,high,37,3.610917913,h? th?ng,word,f,word,1,0.368654,14_session-001_ldt_20260523_090600.csv,cp1258,76,LDT3X4_015,0.368654,-0.9978967442052342,False,True,False,True,False,True,1,2,37.0,3.610917913
14,main,LDT3X4_053,lo?i s?n phám,pseudoword,0,3,control,NA,NA,lo?i s?n ph?m,nonword,j,nonword,1,0.935342,14_session-001_ldt_20260523_090600.csv,cp1258,77,LDT3X4_053,0.935342,-0.06684304117189445,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_045,hónh phúc gia d́nh,pseudoword,0,4,control,NA,NA,h?nh phúc gia d́nh,nonword,f,word,0,1.095807,14_session-001_ldt_20260523_090600.csv,cp1258,78,LDT3X4_045,1.095807,0.09149107812878715,False,True,False,False,True,False,0,4,,
14,main,LDT3X4_026,lá,word,1,1,high,443,6.09356977,lá,word,f,word,1,0.343329,14_session-001_ldt_20260523_090600.csv,cp1258,79,LDT3X4_026,0.343329,-1.0690661078654387,False,True,False,True,False,True,1,1,443.0,6.09356977
14,main,LDT3X4_012,nu?c u?ng thé thao,pseudoword,0,4,control,NA,NA,nu?c u?ng th? thao,nonword,j,nonword,1,0.859463,14_session-001_ldt_20260523_090600.csv,cp1258,80,LDT3X4_012,0.859463,-0.15144750336972307,False,True,False,False,True,True,1,4,,
14,main,LDT3X4_058,cây xanh,word,1,2,low,12,2.48490665,cây xanh,word,f,word,1,0.571472,14_session-001_ldt_20260523_090600.csv,cp1258,81,LDT3X4_058,0.571472,-0.5595397908232764,False,True,False,True,False,True,1,2,12.0,2.48490665
14,main,LDT3X4_019,c?c,word,1,1,low,19,2.944438979,c?c,word,f,word,1,0.405451,14_session-001_ldt_20260523_090600.csv,cp1258,82,LDT3X4_019,0.405451,-0.9027552511992492,False,True,False,True,False,True,1,1,19.0,2.944438979
14,main,LDT3X4_052,nu?p,pseudoword,0,1,control,NA,NA,nu?c,nonword,j,nonword,1,0.662612,14_session-001_ldt_20260523_090600.csv,cp1258,83,LDT3X4_052,0.662612,-0.4115656788064435,False,True,False,False,True,True,1,1,,
14,main,LDT3X4_039,hàc,pseudoword,0,1,control,NA,NA,hàng,nonword,j,nonword,1,0.612573,14_session-001_ldt_20260523_090600.csv,cp1258,84,LDT3X4_039,0.612573,-0.4900871599915953,False,True,False,False,True,True,1,1,,
14,main,LDT3X4_107,ki?n trúc s?,pseudoword,0,3,control,NA,NA,ki?n trúc su,nonword,j,nonword,1,0.898558,14_session-001_ldt_20260523_090600.csv,cp1258,85,LDT3X4_107,0.898558,-0.10696402281075301,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_001,b?c vi?n,pseudoword,0,2,control,NA,NA,b?nh vi?n,nonword,j,nonword,1,0.905948,14_session-001_ldt_20260523_090600.csv,cp1258,86,LDT3X4_001,0.905948,-0.09877336972980988,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_094,mái ?m gia d́nh,word,1,4,high,16,2.772588722,mái ?m gia d́nh,word,f,word,1,0.647807,14_session-001_ldt_20260523_090600.csv,cp1258,87,LDT3X4_094,0.647807,-0.4341624664990298,False,True,False,True,False,True,1,4,16.0,2.772588722
14,main,LDT3X4_049,van hóa ?m th?c,pseudoword,0,4,control,NA,NA,van hóa ?m th?c,nonword,j,nonword,1,0.963326,14_session-001_ldt_20260523_090600.csv,cp1258,88,LDT3X4_049,0.963326,-0.037363399029491186,False,True,False,False,True,True,1,4,,
14,main,LDT3X4_079,d?nh ki?n xă h?i,word,1,4,low,3,1.098612289,d?nh ki?n xă h?i,word,f,word,1,0.638967,14_session-001_ldt_20260523_090600.csv,cp1258,89,LDT3X4_079,0.638967,-0.4479024691306462,False,True,False,True,False,True,1,4,3.0,1.098612289
14,main,LDT3X4_024,nu?c x?t,pseudoword,0,2,control,NA,NA,nu?c x?t,nonword,j,nonword,1,0.845629,14_session-001_ldt_20260523_090600.csv,cp1258,90,LDT3X4_024,0.845629,-0.16767454983915164,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_005,lo?i s?n ph?m,word,1,3,low,10,2.302585093,lo?i s?n ph?m,word,f,word,1,0.689166,14_session-001_ldt_20260523_090600.csv,cp1258,91,LDT3X4_005,0.689166,-0.37227310810474257,False,True,False,True,False,True,1,3,10.0,2.302585093
14,main,LDT3X4_054,rúng,pseudoword,0,1,control,NA,NA,r?ng,nonword,j,nonword,1,0.488376,14_session-001_ldt_20260523_090600.csv,cp1258,92,LDT3X4_054,0.488376,-0.7166696780021393,False,True,False,False,True,True,1,1,,
14,main,LDT3X4_115,bi?c pháp,pseudoword,0,2,control,NA,NA,bi?n pháp,nonword,j,nonword,1,0.87482,14_session-001_ldt_20260523_090600.csv,cp1258,93,LDT3X4_115,0.87482,-0.13373712807232283,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_020,l?c,word,1,1,mid,199,5.293304825,l?c,word,f,word,1,0.403392,14_session-001_ldt_20260523_090600.csv,cp1258,94,LDT3X4_020,0.403392,-0.9078464850914922,False,True,False,True,False,True,1,1,199.0,5.293304825
14,main,LDT3X4_014,máy do huy?t áp,word,1,4,low,3,1.098612289,máy do huy?t áp,word,f,word,1,0.83195,14_session-001_ldt_20260523_090600.csv,cp1258,95,LDT3X4_014,0.83195,-0.18398293612062086,False,True,False,True,False,True,1,4,3.0,1.098612289
14,main,LDT3X4_075,hoi nu?c,word,1,2,low,11,2.397895273,hoi nu?c,word,f,word,1,0.684557,14_session-001_ldt_20260523_090600.csv,cp1258,96,LDT3X4_075,0.684557,-0.37898336525894166,False,True,False,True,False,True,1,2,11.0,2.397895273
14,main,LDT3X4_034,v?n hóa,pseudoword,0,2,control,NA,NA,van hóa,nonword,f,word,0,0.831995,14_session-001_ldt_20260523_090600.csv,cp1258,97,LDT3X4_034,0.831995,-0.18392884779437083,False,True,False,False,True,False,0,2,,
14,main,LDT3X4_010,h? thóng,pseudoword,0,2,control,NA,NA,h? th?ng,nonword,j,nonword,1,0.775181,14_session-001_ldt_20260523_090600.csv,cp1258,98,LDT3X4_010,0.775181,-0.2546587285098723,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_089,lâ,pseudoword,0,1,control,NA,NA,lá,nonword,j,nonword,1,0.668662,14_session-001_ldt_20260523_090600.csv,cp1258,99,LDT3X4_089,0.668662,-0.4024765782155313,False,True,False,False,True,True,1,1,,
14,main,LDT3X4_118,giám dóc công ty,pseudoword,0,4,control,NA,NA,giám d?c công ty,nonword,j,nonword,1,1.091197,14_session-001_ldt_20260523_090600.csv,cp1258,100,LDT3X4_118,1.091197,0.08727525883641916,False,True,False,False,True,True,1,4,,
14,main,LDT3X4_047,mái nhà,word,1,2,low,14,2.63905733,mái nhà,word,f,word,1,0.628838,14_session-001_ldt_20260523_090600.csv,cp1258,101,LDT3X4_047,0.628838,-0.46388160712313986,False,True,False,True,False,True,1,2,14.0,2.63905733
14,main,LDT3X4_018,giáo d?c,word,1,2,mid,23,3.135494216,giáo d?c,word,f,word,1,0.627228,14_session-001_ldt_20260523_090600.csv,cp1258,102,LDT3X4_018,0.627228,-0.46644516808525877,False,True,False,True,False,True,1,2,23.0,3.135494216
14,main,LDT3X4_009,tâm l? h?c,pseudoword,0,3,control,NA,NA,tâm lư h?c,nonword,j,nonword,1,0.854136,14_session-001_ldt_20260523_090600.csv,cp1258,103,LDT3X4_009,0.854136,-0.1576648472871155,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_064,nu?c x?t,word,1,2,low,12,2.48490665,nu?c x?t,word,f,word,1,0.651116,14_session-001_ldt_20260523_090600.csv,cp1258,104,LDT3X4_064,0.651116,-0.4290674652430638,False,True,False,True,False,True,1,2,12.0,2.48490665
14,main,LDT3X4_021,máy h?t b?i,pseudoword,0,3,control,NA,NA,máy hút b?i,nonword,j,nonword,1,1.033942,14_session-001_ldt_20260523_090600.csv,cp1258,105,LDT3X4_021,1.033942,0.03337868166964805,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_112,chuyên viên tu v?n,word,1,4,high,7,1.945910149,chuyên viên tu v?n,word,f,word,1,0.669268,14_session-001_ldt_20260523_090600.csv,cp1258,106,LDT3X4_112,0.669268,-0.4015707011645033,False,True,False,True,False,True,1,4,7.0,1.945910149
14,main,LDT3X4_080,lo?i th?c ph?m,word,1,3,mid,13,2.564949357,lo?i th?c ph?m,word,f,word,1,0.613282,14_session-001_ldt_20260523_090600.csv,cp1258,107,LDT3X4_080,0.613282,-0.4889304162020659,False,True,False,True,False,True,1,3,13.0,2.564949357
14,main,LDT3X4_087,cu?c hôn nhâc,pseudoword,0,3,control,NA,NA,cu?c hôn nhân,nonword,j,nonword,1,0.867952,14_session-001_ldt_20260523_090600.csv,cp1258,108,LDT3X4_087,0.867952,-0.14161886539003335,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_035,nu?c u?ng th? thao,word,1,4,mid,4,1.386294361,nu?c u?ng th? thao,word,f,word,1,0.636631,14_session-001_ldt_20260523_090600.csv,cp1258,109,LDT3X4_035,0.636631,-0.45156506912121125,False,True,False,True,False,True,1,4,4.0,1.386294361
14,main,LDT3X4_096,n?i ?p su?t,pseudoword,0,3,control,NA,NA,n?i áp su?t,nonword,j,nonword,1,0.989283,14_session-001_ldt_20260523_090600.csv,cp1258,110,LDT3X4_096,0.989283,-0.010774840667985458,False,True,False,False,True,True,1,3,,
14,main,LDT3X4_117,co s? s?n xu?t,word,1,4,low,3,1.098612289,co s? s?n xu?t,word,f,word,1,0.76333,14_session-001_ldt_20260523_090600.csv,cp1258,111,LDT3X4_117,0.76333,-0.2700648379237231,False,True,False,True,False,True,1,4,3.0,1.098612289
14,main,LDT3X4_004,trính d? h?c v?n,pseudoword,0,4,control,NA,NA,tŕnh d? h?c v?n,nonword,f,word,0,1.258722,14_session-001_ldt_20260523_090600.csv,cp1258,112,LDT3X4_004,1.258722,0.2300969205132568,False,True,False,False,True,False,0,4,,
14,main,LDT3X4_013,ki?n trúc su,word,1,3,high,23,3.135494216,ki?n trúc su,word,f,word,1,0.481855,14_session-001_ldt_20260523_090600.csv,cp1258,113,LDT3X4_013,0.481855,-0.7301120400654394,False,True,False,True,False,True,1,3,23.0,3.135494216
14,main,LDT3X4_068,th?c ph?m ch? bi?n,word,1,4,high,7,1.945910149,th?c ph?m ch? bi?n,word,f,word,1,0.559417,14_session-001_ldt_20260523_090600.csv,cp1258,114,LDT3X4_068,0.559417,-0.5808601089727818,False,True,False,True,False,True,1,4,7.0,1.945910149
14,main,LDT3X4_109,giá thàc,pseudoword,0,2,control,NA,NA,giá thành,nonword,j,nonword,1,0.927423,14_session-001_ldt_20260523_090600.csv,cp1258,115,LDT3X4_109,0.927423,-0.07534550681472833,False,True,False,False,True,True,1,2,,
14,main,LDT3X4_085,nu?c c?t d?a,word,1,3,mid,18,2.890371758,nu?c c?t d?a,word,f,word,1,0.522169,14_session-001_ldt_20260523_090600.csv,cp1258,116,LDT3X4_085,0.522169,-0.6497639887074992,False,True,False,True,False,True,1,3,18.0,2.890371758
14,main,LDT3X4_090,van hóa,word,1,2,high,28,3.33220451,van hóa,word,f,word,1,0.340397,14_session-001_ldt_20260523_090600.csv,cp1258,117,LDT3X4_090,0.340397,-1.0776426954827412,False,True,False,True,False,True,1,2,28.0,3.33220451
14,main,LDT3X4_102,ch? c?a hàng,word,1,3,low,6,1.791759469,ch? c?a hàng,word,f,word,1,0.633204,14_session-001_ldt_20260523_090600.csv,cp1258,118,LDT3X4_102,0.633204,-0.45696263387583935,False,True,False,True,False,True,1,3,6.0,1.791759469
14,main,LDT3X4_011,s?c h?p d?n,word,1,3,mid,15,2.708050201,s?c h?p d?n,word,f,word,1,1.030881,14_session-001_ldt_20260523_090600.csv,cp1258,119,LDT3X4_011,1.030881,0.03041377645273478,False,True,False,True,False,True,1,3,15.0,2.708050201
14,main,LDT3X4_057,t́nh yêu dích th?c,word,1,4,high,23,3.135494216,t́nh yêu dích th?c,word,f,word,1,0.601273,14_session-001_ldt_20260523_090600.csv,cp1258,120,LDT3X4_057,0.601273,-0.5087062046555644,False,True,False,True,False,True,1,4,23.0,3.135494216
14,main,LDT3X4_073,nu?c hoa h?ng,word,1,3,low,8,2.079441542,nu?c hoa h?ng,word,f,word,1,0.810701,14_session-001_ldt_20260523_090600.csv,cp1258,121,LDT3X4_073,0.810701,-0.2098559734873244,False,True,False,True,False,True,1,3,8.0,2.079441542
14,main,LDT3X4_116,h?nh phúc gia d́nh,word,1,4,high,44,3.784189634,h?nh phúc gia d́nh,word,f,word,1,0.588497,14_session-001_ldt_20260523_090600.csv,cp1258,122,LDT3X4_116,0.588497,-0.5301834500008312,False,True,False,True,False,True,1,4,44.0,3.784189634
14,main,LDT3X4_114,m?i quan h?,word,1,3,high,171,5.141663557,m?i quan h?,word,f,word,1,0.469483,14_session-001_ldt_20260523_090600.csv,cp1258,123,LDT3X4_114,0.469483,-0.7561231897220658,False,True,False,True,False,True,1,3,171.0,5.141663557
14,main,LDT3X4_006,dèn,word,1,1,high,306,5.723585102,dèn,word,f,word,1,0.288077,14_session-001_ldt_20260523_090600.csv,cp1258,124,LDT3X4_006,0.288077,-1.2445274734696925,False,True,False,True,False,True,1,1,306.0,5.723585102
15,main,LDT3X4_051,hó,pseudoword,0,1,control,NA,NA,gió,nonword,j,nonword,1,0.546647,15_session-001_ldt_20260523_090817.csv,cp1258,5,LDT3X4_051,0.546647,-0.6039520230888965,False,True,False,False,True,True,1,1,,
15,main,LDT3X4_040,mat,pseudoword,0,1,control,NA,NA,m?t,nonword,j,nonword,1,0.520922,15_session-001_ldt_20260523_090817.csv,cp1258,6,LDT3X4_040,0.520922,-0.6521549605288746,False,True,False,False,True,True,1,1,,
15,main,LDT3X4_041,công ngh? thông tin,word,1,4,mid,6,1.791759469,công ngh? thông tin,word,f,word,1,0.785228,15_session-001_ldt_20260523_090817.csv,cp1258,7,LDT3X4_041,0.785228,-0.24178115751108928,False,True,False,True,False,True,1,4,6.0,1.791759469
15,main,LDT3X4_065,b?a,pseudoword,0,1,control,NA,NA,c?a,nonword,f,word,0,0.563022,15_session-001_ldt_20260523_090817.csv,cp1258,8,LDT3X4_065,0.563022,-0.5744365752293542,False,True,False,False,True,False,0,1,,
